Latitude (decimal degrees):	60.500
Longitude (decimal degrees):	9.100
Elevation (m):	900
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230117:0030,0.0,0.0,0.0,0.0,-9.04,0.97,0.0
20230117:0130,0.0,0.0,0.0,0.0,-8.8,1.03,0.0
20230117:0230,0.0,0.0,0.0,0.0,-8.5,1.03,0.0
20230117:0330,0.0,0.0,0.0,0.0,-8.31,1.1,0.0
20230117:0430,0.0,0.0,0.0,0.0,-8.12,1.1,0.0
20230117:0530,0.0,0.0,0.0,0.0,-7.91,1.1,0.0
20230117:0630,0.0,0.0,0.0,0.0,-7.67,1.1,0.0
20230117:0730,0.0,0.0,0.0,0.0,-7.26,1.1,0.0
20230117:0830,0.0,1.7,0.0,0.71,-7.0,1.17,0.0
20230117:0930,0.0,11.45,0.0,4.99,-6.72,1.31,0.0
20230117:1030,0.0,20.7,0.0,7.73,-6.25,1.31,0.0
20230117:1130,0.0,24.8,0.0,8.74,-5.89,1.31,0.0
20230117:1230,0.7,23.25,0.0,7.94,-5.57,1.38,0.0
20230117:1330,0.0,14.9,0.0,5.38,-5.47,1.52,0.0
20230117:1430,0.0,3.65,0.0,1.26,-5.15,1.59,0.0
20230117:1530,0.0,0.0,0.0,0.0,-5.17,1.52,0.0
20230117:1630,0.0,0.0,0.0,0.0,-5.24,1.38,0.0
20230117:1730,0.0,0.0,0.0,0.0,-5.4,1.17,0.0
20230117:1830,0.0,0.0,0.0,0.0,-5.68,1.03,0.0
20230117:1930,0.0,0.0,0.0,0.0,-5.6,1.03,0.0
20230117:2030,0.0,0.0,0.0,0.0,-5.6,0.97,0.0
20230117:2130,0.0,0.0,0.0,0.0,-5.58,0.9,0.0
20230117:2230,0.0,0.0,0.0,0.0,-5.54,0.9,0.0
20230117:2330,0.0,0.0,0.0,0.0,-5.59,0.97,0.0
20230118:0030,0.0,0.0,0.0,0.0,-5.56,0.97,0.0
20230118:0130,0.0,0.0,0.0,0.0,-5.57,0.9,0.0
20230118:0230,0.0,0.0,0.0,0.0,-5.82,0.97,0.0
20230118:0330,0.0,0.0,0.0,0.0,-5.96,0.97,0.0
20230118:0430,0.0,0.0,0.0,0.0,-5.99,1.03,0.0
20230118:0530,0.0,0.0,0.0,0.0,-6.68,1.17,0.0
20230118:0630,0.0,0.0,0.0,0.0,-6.58,1.17,0.0
20230118:0730,0.0,0.0,0.0,0.0,-6.24,1.1,0.0
20230118:0830,0.0,4.4,0.0,0.87,-6.04,1.1,0.0
20230118:0930,0.0,28.0,0.0,5.16,-5.92,1.03,0.0
20230118:1030,31.4,54.5,0.0,7.92,-5.49,0.76,0.0
20230118:1130,22.8,63.7,0.0,8.94,-4.83,0.69,0.0
20230118:1230,4.6,45.3,0.0,8.15,-4.89,0.76,0.0
20230118:1330,0.0,20.6,0.0,5.59,-5.25,0.76,0.0
20230118:1430,0.0,8.8,0.0,1.47,-5.27,0.69,0.0
20230118:1530,0.0,0.0,0.0,0.0,-5.94,0.76,0.0
20230118:1630,0.0,0.0,0.0,0.0,-6.85,0.83,0.0
20230118:1730,0.0,0.0,0.0,0.0,-8.01,0.97,0.0
20230118:1830,0.0,0.0,0.0,0.0,-9.02,1.1,0.0
20230118:1930,0.0,0.0,0.0,0.0,-10.12,0.97,0.0
20230118:2030,0.0,0.0,0.0,0.0,-10.66,1.03,0.0
20230118:2130,0.0,0.0,0.0,0.0,-11.14,1.03,0.0
20230118:2230,0.0,0.0,0.0,0.0,-11.18,0.97,0.0
20230118:2330,0.0,0.0,0.0,0.0,-11.38,0.97,0.0
20230119:0030,0.0,0.0,0.0,0.0,-11.68,0.97,0.0
20230119:0130,0.0,0.0,0.0,0.0,-11.98,0.97,0.0
20230119:0230,0.0,0.0,0.0,0.0,-11.78,0.9,0.0
20230119:0330,0.0,0.0,0.0,0.0,-12.28,0.97,0.0
20230119:0430,0.0,0.0,0.0,0.0,-12.14,0.9,0.0
20230119:0530,0.0,0.0,0.0,0.0,-12.16,0.9,0.0
20230119:0630,0.0,0.0,0.0,0.0,-12.79,0.97,0.0
20230119:0730,0.0,0.0,0.0,0.0,-12.52,0.97,0.0
20230119:0830,0.0,7.85,0.0,1.04,-12.47,0.9,0.0
20230119:0930,2.0,33.93,0.0,5.34,-12.29,0.83,0.0
20230119:1030,6.65,56.05,0.0,8.12,-12.02,0.76,0.0
20230119:1130,2.6,70.9,0.0,9.15,-11.49,0.83,0.0
20230119:1230,6.1,60.75,0.0,8.36,-10.95,0.76,0.0
20230119:1330,1.3,42.1,0.0,5.81,-11.24,0.83,0.0
20230119:1430,0.0,10.85,0.0,1.69,-11.7,0.9,0.0
20230119:1530,0.0,0.0,0.0,0.0,-11.99,1.03,0.0
20230119:1630,0.0,0.0,0.0,0.0,-12.39,1.03,0.0
20230119:1730,0.0,0.0,0.0,0.0,-12.8,1.1,0.0
20230119:1830,0.0,0.0,0.0,0.0,-12.88,1.03,0.0
20230119:1930,0.0,0.0,0.0,0.0,-13.9,1.24,0.0
20230119:2030,0.0,0.0,0.0,0.0,-13.88,1.1,0.0
20230119:2130,0.0,0.0,0.0,0.0,-14.13,1.17,0.0
20230119:2230,0.0,0.0,0.0,0.0,-14.36,1.24,0.0
20230119:2330,0.0,0.0,0.0,0.0,-14.99,1.31,0.0
20230120:0030,0.0,0.0,0.0,0.0,-15.34,1.38,0.0
20230120:0130,0.0,0.0,0.0,0.0,-15.57,1.38,0.0
20230120:0230,0.0,0.0,0.0,0.0,-15.92,1.45,0.0
20230120:0330,0.0,0.0,0.0,0.0,-16.11,1.52,0.0
20230120:0430,0.0,0.0,0.0,0.0,-16.41,1.59,0.0
20230120:0530,0.0,0.0,0.0,0.0,-16.63,1.59,0.0
20230120:0630,0.0,0.0,0.0,0.0,-16.82,1.66,0.0
20230120:0730,0.0,0.0,0.0,0.0,-16.99,1.59,0.0
20230120:0830,0.0,8.25,0.0,1.21,-16.88,1.59,0.0
20230120:0930,37.16,22.39,0.0,5.53,-16.72,1.59,0.0
20230120:1030,60.56,48.65,0.0,8.32,-15.92,1.45,0.0
20230120:1130,86.01,46.85,0.0,9.36,-14.81,1.38,0.0
20230120:1230,74.26,44.9,0.0,8.58,-14.29,1.45,0.0
20230120:1330,50.06,29.8,0.0,6.03,-14.37,1.52,0.0
20230120:1430,0.0,10.25,0.0,1.92,-15.06,1.59,0.0
20230120:1530,0.0,0.0,0.0,0.0,-16.26,1.66,0.0
20230120:1630,0.0,0.0,0.0,0.0,-16.93,1.59,0.0
20230120:1730,0.0,0.0,0.0,0.0,-17.27,1.52,0.0
20230120:1830,0.0,0.0,0.0,0.0,-17.64,1.52,0.0
20230120:1930,0.0,0.0,0.0,0.0,-18.15,1.52,0.0
20230120:2030,0.0,0.0,0.0,0.0,-18.36,1.52,0.0
20230120:2130,0.0,0.0,0.0,0.0,-18.51,1.45,0.0
20230120:2230,0.0,0.0,0.0,0.0,-18.72,1.45,0.0
20230120:2330,0.0,0.0,0.0,0.0,-18.96,1.52,0.0
20230121:0030,0.0,0.0,0.0,0.0,-19.08,1.45,0.0
20230121:0130,0.0,0.0,0.0,0.0,-19.21,1.38,0.0
20230121:0230,0.0,0.0,0.0,0.0,-19.43,1.31,0.0
20230121:0330,0.0,0.0,0.0,0.0,-19.59,1.31,0.0
20230121:0430,0.0,0.0,0.0,0.0,-19.9,1.38,0.0
20230121:0530,0.0,0.0,0.0,0.0,-20.05,1.38,0.0
20230121:0630,0.0,0.0,0.0,0.0,-20.14,1.38,0.0
20230121:0730,0.0,0.0,0.0,0.0,-20.64,1.24,0.0
20230121:0830,0.0,9.1,0.0,1.39,-20.8,1.17,0.0
20230121:0930,37.96,24.14,0.0,5.73,-20.52,1.24,0.0
20230121:1030,68.31,48.5,0.0,8.53,-19.03,1.1,0.0
20230121:1130,65.26,61.8,0.0,9.58,-17.33,1.1,0.0
20230121:1230,52.11,60.35,0.0,8.81,-16.8,1.17,0.0
20230121:1330,21.4,47.9,0.0,6.26,-17.13,1.31,0.0
20230121:1430,0.0,14.8,0.0,2.15,-18.05,1.38,0.0
20230121:1530,0.0,0.0,0.0,0.0,-18.88,1.45,0.0
20230121:1630,0.0,0.0,0.0,0.0,-19.92,1.38,0.0
20230121:1730,0.0,0.0,0.0,0.0,-20.41,1.31,0.0
20230121:1830,0.0,0.0,0.0,0.0,-20.63,1.31,0.0
20230121:1930,0.0,0.0,0.0,0.0,-20.88,1.24,0.0
20230121:2030,0.0,0.0,0.0,0.0,-20.96,1.38,0.0
20230121:2130,0.0,0.0,0.0,0.0,-21.02,1.45,0.0
20230121:2230,0.0,0.0,0.0,0.0,-21.08,1.38,0.0
20230121:2330,0.0,0.0,0.0,0.0,-21.19,1.31,0.0
20230122:0030,0.0,0.0,0.0,0.0,-21.4,1.31,0.0
20230122:0130,0.0,0.0,0.0,0.0,-21.4,1.24,0.0
20230122:0230,0.0,0.0,0.0,0.0,-21.49,1.24,0.0
20230122:0330,0.0,0.0,0.0,0.0,-21.65,1.24,0.0
20230122:0430,0.0,0.0,0.0,0.0,-21.89,1.31,0.0
20230122:0530,0.0,0.0,0.0,0.0,-22.06,1.31,0.0
20230122:0630,0.0,0.0,0.0,0.0,-22.14,1.31,0.0
20230122:0730,0.0,0.0,0.0,0.0,-22.31,1.17,0.0
20230122:0830,0.0,9.3,0.0,1.58,-22.38,1.17,0.0
20230122:0930,50.01,30.05,0.0,5.93,-21.63,1.1,0.0
20230122:1030,78.81,44.0,0.0,8.74,-19.34,1.03,0.0
20230122:1130,102.66,46.1,0.0,9.81,-17.46,0.97,0.0
20230122:1230,94.76,42.1,0.0,9.04,-16.11,0.97,0.0
20230122:1330,55.71,32.5,0.0,6.5,-17.35,1.1,0.0
20230122:1430,0.0,13.2,0.0,2.38,-19.46,1.31,0.0
20230122:1530,0.0,0.0,0.0,0.0,-21.26,1.45,0.0
20230122:1630,0.0,0.0,0.0,0.0,-21.74,1.38,0.0
20230122:1730,0.0,0.0,0.0,0.0,-21.91,1.31,0.0
20230122:1830,0.0,0.0,0.0,0.0,-22.26,1.31,0.0
20230122:1930,0.0,0.0,0.0,0.0,-22.29,1.17,0.0
20230122:2030,0.0,0.0,0.0,0.0,-22.08,1.17,0.0
20230122:2130,0.0,0.0,0.0,0.0,-22.05,1.24,0.0
20230122:2230,0.0,0.0,0.0,0.0,-21.86,1.31,0.0
20230122:2330,0.0,0.0,0.0,0.0,-21.3,1.31,0.0
20230123:0030,0.0,0.0,0.0,0.0,-20.73,1.31,0.0
20230123:0130,0.0,0.0,0.0,0.0,-20.31,1.31,0.0
20230123:0230,0.0,0.0,0.0,0.0,-19.86,1.31,0.0
20230123:0330,0.0,0.0,0.0,0.0,-19.43,1.31,0.0
20230123:0430,0.0,0.0,0.0,0.0,-19.06,1.31,0.0
20230123:0530,0.0,0.0,0.0,0.0,-18.71,1.31,0.0
20230123:0630,0.0,0.0,0.0,0.0,-17.86,1.24,0.0
20230123:0730,0.0,0.0,0.0,0.0,-16.54,1.1,0.0
20230123:0830,0.0,10.2,0.0,1.77,-15.42,1.1,0.0
20230123:0930,6.9,40.25,0.0,6.13,-15.15,1.1,0.0
20230123:1030,8.1,70.2,0.0,8.96,-13.91,1.03,0.0
20230123:1130,14.0,66.5,0.0,10.04,-12.84,1.1,0.0
20230123:1230,2.45,56.05,0.0,9.28,-12.23,1.17,0.0
20230123:1330,0.5,38.2,0.0,6.74,-12.09,1.17,0.0
20230123:1430,0.0,15.15,0.0,2.62,-11.96,1.24,0.0
20230123:1530,0.0,0.0,0.0,0.0,-12.89,1.45,0.0
20230123:1630,0.0,0.0,0.0,0.0,-13.48,1.45,0.0
20230123:1730,0.0,0.0,0.0,0.0,-13.82,1.52,0.0
20230123:1830,0.0,0.0,0.0,0.0,-14.1,1.52,0.0
20230123:1930,0.0,0.0,0.0,0.0,-11.96,1.31,0.0
20230123:2030,0.0,0.0,0.0,0.0,-11.31,1.31,0.0
20230123:2130,0.0,0.0,0.0,0.0,-10.96,1.38,0.0
20230123:2230,0.0,0.0,0.0,0.0,-11.08,1.45,0.0
20230123:2330,0.0,0.0,0.0,0.0,-10.35,1.45,0.0
20230124:0030,0.0,0.0,0.0,0.0,-9.49,1.45,0.0
20230124:0130,0.0,0.0,0.0,0.0,-8.83,1.45,0.0
20230124:0230,0.0,0.0,0.0,0.0,-8.17,1.45,0.0
20230124:0330,0.0,0.0,0.0,0.0,-8.18,1.52,0.0
20230124:0430,0.0,0.0,0.0,0.0,-7.76,1.38,0.0
20230124:0530,0.0,0.0,0.0,0.0,-7.86,1.38,0.0
20230124:0630,0.0,0.0,0.0,0.0,-8.4,1.52,0.0
20230124:0730,0.0,0.0,0.0,0.0,-6.72,1.45,0.0
20230124:0830,0.0,9.25,0.0,1.97,-6.01,1.45,0.0
20230124:0930,5.8,26.0,0.0,6.35,-5.68,1.45,0.0
20230124:1030,20.55,48.55,0.0,9.19,-5.0,1.45,0.0
20230124:1130,50.45,61.2,0.0,10.28,-4.45,1.52,0.0
20230124:1230,32.9,48.6,0.0,9.52,-3.77,1.59,0.0
20230124:1330,23.1,41.15,0.0,6.99,-3.64,1.72,0.0
20230124:1430,0.0,16.4,0.0,2.87,-3.82,1.86,0.0
20230124:1530,0.0,0.0,0.0,-2.55,-3.67,1.93,0.0
20230124:1630,0.0,0.0,0.0,0.0,-3.09,1.86,0.0
20230124:1730,0.0,0.0,0.0,0.0,-2.88,1.86,0.0
20230124:1830,0.0,0.0,0.0,0.0,-3.29,1.86,0.0
20230124:1930,0.0,0.0,0.0,0.0,-3.36,1.59,0.0
20230124:2030,0.0,0.0,0.0,0.0,-2.91,1.59,0.0
20230124:2130,0.0,0.0,0.0,0.0,-2.94,1.66,0.0
20230124:2230,0.0,0.0,0.0,0.0,-3.03,1.66,0.0
20230124:2330,0.0,0.0,0.0,0.0,-3.27,1.72,0.0
20230125:0030,0.0,0.0,0.0,0.0,-3.03,1.72,0.0
20230125:0130,0.0,0.0,0.0,0.0,-2.63,1.72,0.0
20230125:0230,0.0,0.0,0.0,0.0,-2.9,1.79,0.0
20230125:0330,0.0,0.0,0.0,0.0,-3.04,1.86,0.0
20230125:0430,0.0,0.0,0.0,0.0,-2.91,1.93,0.0
20230125:0530,0.0,0.0,0.0,0.0,-2.97,1.86,0.0
20230125:0630,0.0,0.0,0.0,0.0,-3.08,1.79,0.0
20230125:0730,0.0,0.0,0.0,0.0,-4.05,1.66,0.0
20230125:0830,0.0,13.65,0.0,2.18,-4.02,1.59,0.0
20230125:0930,23.4,40.6,0.0,6.57,-3.49,1.45,0.0
20230125:1030,51.46,56.1,0.0,9.42,-1.99,1.31,0.0
20230125:1130,43.75,71.2,0.0,10.52,-0.4,1.17,0.0
20230125:1230,39.0,64.2,0.0,9.77,-0.46,1.24,0.0
20230125:1330,24.45,46.9,0.0,7.24,-1.17,1.38,0.0
20230125:1430,0.0,18.55,0.0,3.12,-2.26,1.45,0.0
20230125:1530,0.0,0.0,0.0,-2.3,-3.1,1.52,0.0
20230125:1630,0.0,0.0,0.0,0.0,-3.59,1.59,0.0
20230125:1730,0.0,0.0,0.0,0.0,-4.04,1.66,0.0
20230125:1830,0.0,0.0,0.0,0.0,-4.98,1.79,0.0
20230125:1930,0.0,0.0,0.0,0.0,-4.99,1.86,0.0
20230125:2030,0.0,0.0,0.0,0.0,-5.56,1.93,0.0
20230125:2130,0.0,0.0,0.0,0.0,-6.08,2.0,0.0
20230125:2230,0.0,0.0,0.0,0.0,-6.45,2.07,0.0
20230125:2330,0.0,0.0,0.0,0.0,-6.6,2.14,0.0
20230126:0030,0.0,0.0,0.0,0.0,-6.66,2.21,0.0
20230126:0130,0.0,0.0,0.0,0.0,-6.7,2.14,0.0
20230126:0230,0.0,0.0,0.0,0.0,-6.78,2.07,0.0
20230126:0330,0.0,0.0,0.0,0.0,-6.97,2.14,0.0
20230126:0430,0.0,0.0,0.0,0.0,-7.05,2.0,0.0
20230126:0530,0.0,0.0,0.0,0.0,-7.05,1.93,0.0
20230126:0630,0.0,0.0,0.0,0.0,-7.05,1.79,0.0
20230126:0730,0.0,0.0,0.0,0.0,-7.04,1.72,0.0
20230126:0830,0.0,12.9,0.0,2.39,-7.08,1.66,0.0
20230126:0930,52.36,35.85,0.0,6.8,-6.8,1.59,0.0
20230126:1030,83.81,43.3,0.0,9.66,-5.33,1.38,0.0
20230126:1130,112.46,44.05,0.0,10.77,-4.31,1.24,0.0
20230126:1230,95.91,46.1,0.0,10.02,-2.76,1.1,0.0
20230126:1330,60.16,37.7,0.0,7.49,-3.01,1.03,0.0
20230126:1430,0.0,17.25,0.0,3.37,-3.0,1.03,0.0
20230126:1530,0.0,0.0,0.0,-2.05,-3.68,1.1,0.0
20230126:1630,0.0,0.0,0.0,0.0,-4.34,1.03,0.0
20230126:1730,0.0,0.0,0.0,0.0,-5.12,1.1,0.0
20230126:1830,0.0,0.0,0.0,0.0,-5.86,1.17,0.0
20230126:1930,0.0,0.0,0.0,0.0,-6.78,1.17,0.0
20230126:2030,0.0,0.0,0.0,0.0,-8.27,1.31,0.0
20230126:2130,0.0,0.0,0.0,0.0,-8.74,1.17,0.0
20230126:2230,0.0,0.0,0.0,0.0,-8.77,1.03,0.0
20230126:2330,0.0,0.0,0.0,0.0,-9.0,1.03,0.0
20230127:0030,0.0,0.0,0.0,0.0,-9.89,1.1,0.0
20230127:0130,0.0,0.0,0.0,0.0,-9.69,1.1,0.0
20230127:0230,0.0,0.0,0.0,0.0,-10.01,1.1,0.0
20230127:0330,0.0,0.0,0.0,0.0,-10.05,1.1,0.0
20230127:0430,0.0,0.0,0.0,0.0,-10.55,1.17,0.0
20230127:0530,0.0,0.0,0.0,0.0,-10.59,1.24,0.0
20230127:0630,0.0,0.0,0.0,0.0,-10.46,1.24,0.0
20230127:0730,0.0,0.0,0.0,0.0,-9.79,1.03,0.0
20230127:0830,0.0,18.45,0.0,2.61,-10.2,1.17,0.0
20230127:0930,25.2,47.3,0.0,7.03,-9.43,1.03,0.0
20230127:1030,44.25,64.2,0.0,9.91,-8.12,0.97,0.0
20230127:1130,82.76,56.9,0.0,11.02,-6.78,0.9,0.0
20230127:1230,66.06,48.6,0.0,10.28,-6.0,0.97,0.0
20230127:1330,29.4,33.75,0.0,7.75,-6.67,1.03,0.0
20230127:1430,9.25,20.53,0.0,3.63,-8.1,1.31,0.0
20230127:1530,0.0,0.0,0.0,-1.8,-8.46,1.31,0.0
20230127:1630,0.0,0.0,0.0,0.0,-9.16,1.45,0.0
20230127:1730,0.0,0.0,0.0,0.0,-9.55,1.52,0.0
20230127:1830,0.0,0.0,0.0,0.0,-9.68,1.52,0.0
20230127:1930,0.0,0.0,0.0,0.0,-9.2,1.45,0.0
20230127:2030,0.0,0.0,0.0,0.0,-8.84,1.38,0.0
20230127:2130,0.0,0.0,0.0,0.0,-9.17,1.38,0.0
20230127:2230,0.0,0.0,0.0,0.0,-9.78,1.45,0.0
20230127:2330,0.0,0.0,0.0,0.0,-8.92,1.38,0.0
20230128:0030,0.0,0.0,0.0,0.0,-9.09,1.52,0.0
20230128:0130,0.0,0.0,0.0,0.0,-9.16,1.52,0.0
20230128:0230,0.0,0.0,0.0,0.0,-9.55,1.59,0.0
20230128:0330,0.0,0.0,0.0,0.0,-9.97,1.66,0.0
20230128:0430,0.0,0.0,0.0,0.0,-9.02,1.59,0.0
20230128:0530,0.0,0.0,0.0,0.0,-8.69,1.66,0.0
20230128:0630,0.0,0.0,0.0,0.0,-8.75,2.14,0.0
20230128:0730,0.0,0.0,0.0,-2.83,-9.04,1.79,0.0
20230128:0830,0.0,21.7,0.0,2.84,-9.19,1.72,0.0
20230128:0930,37.25,48.95,0.0,7.27,-8.09,1.52,0.0
20230128:1030,63.06,51.4,0.0,10.16,-6.56,1.31,0.0
20230128:1130,51.2,62.1,0.0,11.28,-5.03,1.17,0.0
20230128:1230,32.5,66.7,0.0,10.55,-4.72,1.17,0.0
20230128:1330,26.7,46.85,0.0,8.02,-5.33,1.31,0.0
20230128:1430,6.9,20.09,0.0,3.89,-5.54,1.38,0.0
20230128:1530,0.0,0.0,0.0,-1.54,-6.25,1.45,0.0
20230128:1630,0.0,0.0,0.0,0.0,-6.67,1.52,0.0
20230128:1730,0.0,0.0,0.0,0.0,-7.25,1.59,0.0
20230128:1830,0.0,0.0,0.0,0.0,-7.47,1.45,0.0
20230128:1930,0.0,0.0,0.0,0.0,-6.94,1.31,0.0
20230128:2030,0.0,0.0,0.0,0.0,-6.87,1.31,0.0
20230128:2130,0.0,0.0,0.0,0.0,-6.98,1.38,0.0
20230128:2230,0.0,0.0,0.0,0.0,-7.26,1.45,0.0
20230128:2330,0.0,0.0,0.0,0.0,-7.08,1.45,0.0
20230129:0030,0.0,0.0,0.0,0.0,-7.18,1.45,0.0
20230129:0130,0.0,0.0,0.0,0.0,-6.83,1.38,0.0
20230129:0230,0.0,0.0,0.0,0.0,-6.76,1.38,0.0
20230129:0330,0.0,0.0,0.0,0.0,-6.85,1.38,0.0
20230129:0430,0.0,0.0,0.0,0.0,-6.7,1.31,0.0
20230129:0530,0.0,0.0,0.0,0.0,-6.89,1.31,0.0
20230129:0630,0.0,0.0,0.0,0.0,-7.28,1.45,0.0
20230129:0730,0.0,0.0,0.0,-2.61,-7.11,1.45,0.0
20230129:0830,0.0,23.45,0.0,3.07,-7.61,1.52,0.0
20230129:0930,27.5,55.0,0.0,7.51,-7.25,1.66,0.0
20230129:1030,72.46,64.05,0.0,10.41,-6.1,1.72,0.0
20230129:1130,100.06,62.1,0.0,11.55,-5.02,2.0,0.0
20230129:1230,41.7,83.25,0.0,10.82,-4.01,2.21,0.0
20230129:1330,6.45,68.3,0.0,8.29,-2.57,2.55,0.0
20230129:1430,0.55,32.37,0.0,4.16,-1.2,2.9,0.0
20230129:1530,0.0,0.0,0.0,-1.28,-0.41,3.17,0.0
20230129:1630,0.0,0.0,0.0,0.0,-0.28,2.97,0.0
20230129:1730,0.0,0.0,0.0,0.0,-0.51,3.03,0.0
20230129:1830,0.0,0.0,0.0,0.0,-0.67,2.97,0.0
20230129:1930,0.0,0.0,0.0,0.0,-0.73,3.03,0.0
20230129:2030,0.0,0.0,0.0,0.0,-0.85,3.66,0.0
20230129:2130,0.0,0.0,0.0,0.0,-1.22,3.72,0.0
20230129:2230,0.0,0.0,0.0,0.0,-1.53,3.86,0.0
20230129:2330,0.0,0.0,0.0,0.0,-1.82,3.79,0.0
20230130:0030,0.0,0.0,0.0,0.0,-2.13,3.86,0.0
20230130:0130,0.0,0.0,0.0,0.0,-2.71,3.79,0.0
20230130:0230,0.0,0.0,0.0,0.0,-3.05,3.72,0.0
20230130:0330,0.0,0.0,0.0,0.0,-3.2,3.66,0.0
20230130:0430,0.0,0.0,0.0,0.0,-3.25,3.52,0.0
20230130:0530,0.0,0.0,0.0,0.0,-3.29,3.38,0.0
20230130:0630,0.0,0.0,0.0,0.0,-3.39,3.52,0.0
20230130:0730,0.0,0.0,0.0,-2.39,-3.06,3.59,0.0
20230130:0830,0.0,20.15,0.0,3.31,-2.87,3.52,0.0
20230130:0930,63.06,42.25,0.0,7.76,-2.32,3.66,0.0
20230130:1030,116.81,45.75,0.0,10.68,-1.69,3.93,0.0
20230130:1130,135.46,48.85,0.0,11.82,-1.45,3.93,0.0
20230130:1230,123.81,46.65,0.0,11.09,-1.51,3.45,0.0
20230130:1330,84.96,38.65,0.0,8.56,-1.83,3.93,0.0
20230130:1430,31.91,16.08,0.0,4.43,-2.35,3.72,0.0
20230130:1530,0.0,0.0,0.0,-1.01,-3.17,3.52,0.0
20230130:1630,0.0,0.0,0.0,0.0,-3.92,3.31,0.0
20230130:1730,0.0,0.0,0.0,0.0,-4.44,3.17,0.0
20230130:1830,0.0,0.0,0.0,0.0,-4.87,3.1,0.0
20230130:1930,0.0,0.0,0.0,0.0,-4.76,3.03,0.0
20230130:2030,0.0,0.0,0.0,0.0,-5.01,2.97,0.0
20230130:2130,0.0,0.0,0.0,0.0,-5.25,2.9,0.0
20230130:2230,0.0,0.0,0.0,0.0,-5.57,2.69,0.0
20230130:2330,0.0,0.0,0.0,0.0,-5.96,2.48,0.0
20230131:0030,0.0,0.0,0.0,0.0,-6.5,2.21,0.0
20230131:0130,0.0,0.0,0.0,0.0,-7.06,1.93,0.0
20230131:0230,0.0,0.0,0.0,0.0,-7.75,1.72,0.0
20230131:0330,0.0,0.0,0.0,0.0,-8.07,1.52,0.0
20230131:0430,0.0,0.0,0.0,0.0,-7.89,1.31,0.0
20230131:0530,0.0,0.0,0.0,0.0,-8.01,1.1,0.0
20230131:0630,0.0,0.0,0.0,0.0,-8.2,1.03,0.0
20230131:0730,0.0,0.0,0.0,-2.16,-8.22,0.9,0.0
20230131:0830,0.0,23.15,0.0,3.55,-8.1,0.9,0.0
20230131:0930,8.0,41.1,0.0,8.02,-6.96,0.62,0.0
20230131:1030,4.35,53.3,0.0,10.94,-6.04,0.41,0.0
20230131:1130,34.45,59.8,0.0,12.1,-5.71,0.55,0.0
20230131:1230,54.05,68.95,0.0,11.37,-5.83,0.76,0.0
20230131:1330,15.05,52.4,0.0,8.84,-5.54,0.69,0.0
20230131:1430,13.05,20.58,0.0,4.71,-5.36,0.48,0.0
20230131:1530,0.0,0.0,0.0,-0.74,-5.9,0.55,0.0
20230131:1630,0.0,0.0,0.0,0.0,-5.84,0.76,0.0
20230131:1730,0.0,0.0,0.0,0.0,-6.39,0.76,0.0
20230131:1830,0.0,0.0,0.0,0.0,-6.7,0.83,0.0
20230131:1930,0.0,0.0,0.0,0.0,-8.64,1.03,0.0
20230131:2030,0.0,0.0,0.0,0.0,-8.59,1.03,0.0
20230131:2130,0.0,0.0,0.0,0.0,-8.57,1.1,0.0
20230131:2230,0.0,0.0,0.0,0.0,-8.34,1.24,0.0
20230131:2330,0.0,0.0,0.0,0.0,-8.22,1.38,0.0
20230201:0030,0.0,0.0,0.0,0.0,-8.42,1.38,0.0
20230201:0130,0.0,0.0,0.0,0.0,-8.76,1.38,0.0
20230201:0230,0.0,0.0,0.0,0.0,-8.96,1.38,0.0
20230201:0330,0.0,0.0,0.0,0.0,-9.0,1.38,0.0
20230201:0430,0.0,0.0,0.0,0.0,-8.73,1.31,0.0
20230201:0530,0.0,0.0,0.0,0.0,-8.73,1.31,0.0
20230201:0630,0.0,0.0,0.0,0.0,-9.0,1.31,0.0
20230201:0730,0.0,0.0,0.0,-1.92,-9.21,1.38,0.0
20230201:0830,0.0,20.6,0.0,3.8,-8.41,1.17,0.0
20230201:0930,66.91,42.85,0.0,8.28,-6.61,0.69,0.0
20230201:1030,92.66,62.05,0.0,11.22,-6.06,0.48,0.0
20230201:1130,113.51,58.8,0.0,12.38,-5.34,0.55,0.0
20230201:1230,94.71,60.15,0.0,11.66,-4.98,0.83,0.0
20230201:1330,50.15,61.5,0.0,9.13,-6.4,1.03,0.0
20230201:1430,20.0,27.6,0.0,4.98,-7.43,1.17,0.0
20230201:1530,0.0,0.0,0.0,-0.47,-9.13,1.45,0.0
20230201:1630,0.0,0.0,0.0,0.0,-10.43,1.59,0.0
20230201:1730,0.0,0.0,0.0,0.0,-10.97,1.59,0.0
20230201:1830,0.0,0.0,0.0,0.0,-11.33,1.52,0.0
20230201:1930,0.0,0.0,0.0,0.0,-11.49,1.52,0.0
20230201:2030,0.0,0.0,0.0,0.0,-11.81,1.52,0.0
20230201:2130,0.0,0.0,0.0,0.0,-12.11,1.52,0.0
20230201:2230,0.0,0.0,0.0,0.0,-12.4,1.52,0.0
20230201:2330,0.0,0.0,0.0,0.0,-12.45,1.45,0.0
20230202:0030,0.0,0.0,0.0,0.0,-12.82,1.45,0.0
